ImageNumber,Obj_0_X1,Obj_0_X2,Obj_0_Y1,Obj_0_Y2,Obj_1_X1,Obj_1_X2,Obj_1_Y1,Obj_1_Y2,Obj_2_X1,Obj_2_X2,Obj_2_Y1,Obj_2_Y2,Obj_3_X1,Obj_3_X2,Obj_3_Y1,Obj_3_Y2,Obj_4_X1,Obj_4_X2,Obj_4_Y1,Obj_4_Y2,Obj_5_X1,Obj_5_X2,Obj_5_Y1,Obj_5_Y2,Obj_6_X1,Obj_6_X2,Obj_6_Y1,Obj_6_Y2
47184,,,,,,,,,617.7495115,666.1972045,474.4585115,530.81781,,,,,,,,,,,,,,,,
47185,,,,,,,,,618,666,475,531,,,,,,,,,,,,,,,,
47186,,,,,,,,,618.2204895,666.1405945,475.5023955,531.4091795,,,,,,,,,,,,,,,,
47187,,,,,,,,,618.440979,666.281189,476.004791,531.818359,,,,,,,,,,,,,,,,
47188,,,,,,,,,618.481537,666.3754885,476.108383,531.9846495,,,,,,,,,,,,,,,,
47189,,,,,,,,,618.522095,666.469788,476.211975,532.15094,,,,,,,,,,,,,,,,
47190,,,,,,,,,618.616394,666.499115,476.1034545,531.9666445,,,,,,,,,,,,,,,,
47191,,,,,,,,,618.710693,666.528442,475.994934,531.782349,,,,,,,,,,,,,,,,
47192,,,,,,,,,618.658325,666.562439,475.6654665,531.55365,,,,,,,,,,,,,,,,
47193,,,,,,,,,618.605957,666.596436,475.335999,531.324951,,,,,,,,,,,,,,,,
47194,,,,,,,,,618.772644,666.5860295,474.924393,530.7067565,,,,,,,,,,,,,,,,
47195,,,,,,,,,618.939331,666.575623,474.512787,530.088562,,,,,,,,,,,,,,,,
47196,,,,,,,,,618.991028,666.749573,473.532837,529.2512205,,,,,,,,,,,,,,,,
47197,,,,,,,,,619.042725,666.923523,472.552887,528.413879,,,,,,,,,,,,,,,,
47198,,,,,,,,,618.965973,666.586792,471.7558135,527.313507,,,,,,,,,,,,,,,,
47199,,,,,,,,,618.889221,666.250061,470.95874,526.213135,,,,,,,,,,,,,,,,
47200,,,,,,,,,618.6695555,665.9891355,470.412262,525.6185305,,,,,,,,,,,,,,,,
47201,,,,,,,,,618.44989,665.72821,469.865784,525.023926,,,,,,,,,,,,,,,,
47202,,,,,,,,,618.0743715,665.2747495,470.2553865,525.3226015,,,,,,,,,,,,,,,,
47203,,,,,,,,,617.698853,664.821289,470.644989,525.621277,,,,,,,,,,,,,,,,
47204,,,,,,,,,617.2635805,664.3067625,471.7785645,526.662384,,,,,,,,,,,,,,,,
47205,,,,,,,,,616.828308,663.792236,472.91214,527.703491,,,,,,,,,,,,,,,,
47206,,,,,,,,,616.4928895,663.3568725,474.2832795,528.958038,,,,,,,,,,,,,,,,
47207,,,,,,,,,616.157471,662.921509,475.654419,530.212585,,,,,,,,,,,,,,,,
47208,,,,,,,,,615.802277,662.485077,477.001053,531.464447,,,,,,,,,,,,,,,,
47209,,,,,,,,,615.447083,662.048645,478.347687,532.716309,,,,,,,,,,,,,,,,
47210,,,,,,,,,615.0358585,661.6168825,479.2750245,533.61969,,,,,,,,,,,,,,,,
47211,,,,,,,,,614.624634,661.18512,480.202362,534.523071,,,,,,,,,,,,,,,,
47212,,,,,,,,,614.1806945,660.666016,480.1880495,534.421051,,,,,,,,,,,,,,,,
47213,,,,,,,,,613.736755,660.146912,480.173737,534.319031,,,,,,,,,,,,,,,,
47214,,,,,,,,,613.3683775,660.073456,479.0868685,533.1595155,,,,,,,,,,,,,,,,
47215,,,,,,,,,613,660,478,532,,,,,,,,,,,,,,,,
47216,,,,,,,,,612.346405,659.1031495,476.6355135,530.768463,,,,,,,,,,,,,,,,
47217,,,,,,,,,611.69281,658.206299,475.271027,529.536926,,,,,,,,,,,,,,,,
47218,,,,,,,,,611.3384705,657.37323,474.466034,528.1734005,,,,,,,,,,,,,,,,
47219,,,,,,,,,610.984131,656.540161,473.661041,526.809875,,,,,,,,,,,,,,,,
47220,,,,,,,,,610.3675235,655.9552,472.5803985,525.7661435,,,,,,,,,,,,,,,,
47221,,,,,,,,,609.750916,655.370239,471.499756,524.722412,,,,,,,,,,,,,,,,
47222,,,,,,,,,609.235901,654.622589,470.587448,523.538696,,,,,,,,,,,,,,,,
47223,,,,,,,,,608.720886,653.874939,469.67514,522.35498,,,,,,,,,,,,,,,,
47224,,,,,,,,,608.2557675,653.2591555,469.370468,521.8745115,,,,,,,,,,,,,,,,
47225,,,,,,,,,607.790649,652.643372,469.065796,521.394043,,,,,,,,,,,,,,,,
47226,,,,,,,,,606.8953245,652.821686,468.032898,522.1970215,,,,,,,,,,,,,,,,
47227,,,,,,,,,606,653,467,523,,,,,,,,,,,,,,,,
47228,,,,,,,,,605.564972,652.616516,467.6875,523.748932,,,,,,,,,,,,,,,,
47229,,,,,,,,,605.129944,652.233032,468.375,524.497864,,,,,,,,,,,,,,,,
47230,,,,,,,,,605.064972,652.116516,469.6875,525.248932,,,,,,,,,,,,,,,,
47231,,,,,,,,,605,652,471,526,,,,,,,,,,,,,,,,
47232,,,,,,,,,605.5,652,471.5,526.5,,,,,,,,,,,,,,,,
47233,,,,,,,,,606,652,472,527,,,,,,,,,,,,,,,,
47234,,,,,,,,,606.14447,651.847748,471.7346955,526.3799135,,,,,,,,,,,,,,,,
47235,,,,,,,,,606.28894,651.695496,471.469391,525.759827,,,,,,,,,,,,,,,,
47236,,,,,,,,,606.622192,651.801178,470.370163,524.3885195,,,,,,,,,,,,,,,,
47237,,,,,,,,,606.955444,651.90686,469.270935,523.017212,,,,,,,,,,,,,,,,
47238,,,,,,,,,607.311554,652.0951535,468.1566465,521.7022705,,,,,,,,,,,,,,,,
47239,,,,,,,,,607.667664,652.283447,467.042358,520.387329,,,,,,,,,,,,,,,,
47240,,,,,,,,,607.333832,652.6417235,466.021179,520.1936645,,,,,,,,,,,,,,,,
47241,,,,,,,,,607,653,465,520,,,,,,,,,,,,,,,,
47242,,,,,,,,,607.5,653.5,465.5,520.5,,,,,,,,,,,,,,,,
47243,,,,,,,,,608,654,466,521,,,,,,,,,,,,,,,,
47244,,,,,,,,,608.5,654,468,522.5,,,,,,,,,,,,,,,,
47245,,,,,,,,,609,654,470,524,,,,,,,,,,,,,,,,
47246,,,,,,,,,609.5,654.75,471,525,,,,,,,,,,,,,,,,
47247,,,,,,,,,610,655.5,472,526,,,,,,,,,,,,,,,,
47248,,,,,,,,,610.5,656.25,473,527,,,,,,,,,,,,,,,,
47249,,,,,,,,,611,657,474,528,,,,,,,,,,,,,,,,
47250,,,,,,,,,611.75,658,474,527.75,,,,,,,,,,,,,,,,
47251,,,,,,,,,612.5,659,474,527.5,,,,,,,,,,,,,,,,
47252,,,,,,,,,613.25,660,474,527.25,,,,,,,,,,,,,,,,
47253,,,,,,,,,614,661,474,527,,,,,,,,,,,,,,,,
47254,,,,,,,,,614.5,661.5,472.5,525,,,,,,,,,,,,,,,,
47255,,,,,,,,,615,662,471,523,,,,,,,,,,,,,,,,
47256,,,,,,,,,615,662.5,470,523,,,,,,,,,,,,,,,,
47257,,,,,,,,,615,663,469,523,,,,,,,,,,,,,,,,
47258,,,,,,,,,615.5,663.5,468.5,522.5,,,,,,,,,,,,,,,,
47259,,,,,,,,,616,664,468,522,,,,,,,,,,,,,,,,
47260,,,,,,,,,616.074463,664.0698545,467.650894,521.645691,,,,,,,,,,,,,,,,
47261,,,,,,,,,616.148926,664.139709,467.301788,521.291382,,,,,,,,,,,,,,,,
47262,,,,,,,,,616.574463,664.5698545,466.150894,520.145691,,,,,,,,,,,,,,,,
47263,,,,,,,,,617,665,465,519,,,,,,,,,,,,,,,,
47264,,,,,,,,,617.4361875,665.432312,464.5652925,518.5609435,,,,,,,,,,,,,,,,
47265,,,,,,,,,617.872375,665.864624,464.130585,518.121887,,,,,,,,,,,,,,,,
47266,,,,,,,,,618.2245175,666.0300905,464.031647,517.8129575,,,,,,,,,,,,,,,,
47267,,,,,,,,,618.57666,666.195557,463.932709,517.504028,,,,,,,,,,,,,,,,
47268,,,,,,,,,619.0380555,666.2866825,464.2053835,517.360138,,,,,,,,,,,,,,,,
47269,,,,,,,,,619.499451,666.377808,464.478058,517.216248,,,,,,,,,,,,,,,,
47270,,,,,,,,,619.7497255,666.188904,464.739029,517.108124,,,,,,,,,,,,,,,,
47271,,,,,,,,,620,666,465,517,,,,,,,,,,,,,,,,
47272,,,,,,,,,620.5,666.5,465,517,,,,,,,,,,,,,,,,
47273,,,,,,,,,621,667,465,517,,,,,,,,,,,,,,,,
47274,,,,,,,,,621,667,466,518,,,,,,,,,,,,,,,,
47275,,,,,,,,,621,667,467,519,,,,,,,,,,,,,,,,
47276,,,,,,,,,621,667,467,519,,,,,,,,,,,,,,,,
47277,,,,,,,,,621,667,467,519,,,,,,,,,,,,,,,,
47278,,,,,,,,,621.25,667.375,466.625,518.875,,,,,,,,,,,,,,,,
47279,,,,,,,,,621.5,667.75,466.25,518.75,,,,,,,,,,,,,,,,
47280,,,,,,,,,621.75,668.125,465.875,518.625,,,,,,,,,,,,,,,,
47281,,,,,,,,,622,668.5,465.5,518.5,,,,,,,,,,,,,,,,
47282,,,,,,,,,622.25,668.875,465.125,518.375,,,,,,,,,,,,,,,,
47283,,,,,,,,,622.5,669.25,464.75,518.25,,,,,,,,,,,,,,,,
47284,,,,,,,,,622.75,669.625,464.375,518.125,,,,,,,,,,,,,,,,
47285,,,,,,,,,623,670,464,518,,,,,,,,,,,,,,,,
47286,,,,,,,,,624,671,463.5,517.5,,,,,,,,,,,,,,,,
47287,,,,,,,,,625,672,463,517,,,,,,,,,,,,,,,,
47288,,,,,,,,,625.706177,672.3376465,462.2532655,515.829834,,,,,,,,,,,,,,,,
47289,,,,,,,,,626.412354,672.675293,461.506531,514.659668,,,,,,,,,,,,,,,,
47290,,,,,,,,,626.8102725,673.061432,460.7422335,513.881836,,,,,,,,,,,,,,,,
47291,,,,,,,,,627.208191,673.447571,459.977936,513.104004,,,,,,,,,,,,,,,,
47292,,,,,,,,,627.736084,673.689148,459.8204345,512.617554,,,,,,,,,,,,,,,,
47293,,,,,,,,,628.263977,673.930725,459.662933,512.131104,,,,,,,,,,,,,,,,
47294,,,,,,,,,628.6319885,673.9653625,460.3314665,512.565552,,,,,,,,,,,,,,,,
47295,,,,,,,,,629,674,461,513,,,,,,,,,,,,,,,,
47296,,,,,,,,,629,674.5,461.5,514.5,,,,,,,,,,,,,,,,
47297,,,,,,,,,629,675,462,516,,,,,,,,,,,,,,,,
47298,,,,,,,,,629.227234,675.212982,463.0302125,517.0134585,,,,,,,,,,,,,,,,
47299,,,,,,,,,629.454468,675.425964,464.060425,518.026917,,,,,,,,,,,,,,,,
47300,,,,,,,,,629.445862,675.362396,464.7701415,518.6721195,,,,,,,,,,,,,,,,
47301,,,,,,,,,629.437256,675.298828,465.479858,519.317322,,,,,,,,,,,,,,,,
47302,,,,,,,,,629.21286,675.12323,465.5713345,519.4660645,,,,,,,,,,,,,,,,
47303,,,,,,,,,628.988464,674.947632,465.662811,519.614807,,,,,,,,,,,,,,,,
47304,,,,,,,,,628.994232,674.973816,465.3314055,518.8074035,,,,,,,,,,,,,,,,
47305,,,,,,,,,629,675,465,518,,,,,,,,,,,,,,,,
47306,,,,,,,,,628.5,674.5,464,517,,,,,,,,,,,,,,,,
47307,,,,,,,,,628,674,463,516,,,,,,,,,,,,,,,,
47308,,,,,,,,,627.5,674,461.5,515,,,,,,,,,,,,,,,,
47309,,,,,,,,,627,674,460,514,,,,,,,,,,,,,,,,
47310,,,,,,,,,626.648041,673.926941,459.0776825,513.3981325,,,,,,,,,,,,,,,,
47311,,,,,,,,,626.296082,673.853882,458.155365,512.796265,,,,,,,,,,,,,,,,
47312,,,,,,,,,626.2589115,673.852661,458.426346,513.1085205,,,,,,,,,,,,,,,,
47313,,,,,,,,,626.221741,673.85144,458.697327,513.420776,,,,,,,,,,,,,,,,
47314,,,,,,,,,625.6108705,673.42572,460.3486635,515.210388,,,,,,,,,,,,,,,,
47315,,,,,,,,,625,673,462,517,,,,,,,,,,,,,,,,
47316,,,,,,,,,625.5,673,464,518.5,,,,,,,,,,,,,,,,
47317,,,,,,,,,626,673,466,520,,,,,,,,,,,,,,,,
47318,,,,,,,,,626.156067,673.0808105,468.1123505,522.025879,,,,,,,,,,,,,,,,
47319,,,,,,,,,626.312134,673.161621,470.224701,524.051758,,,,,,,,,,,,,,,,
47320,,,,,,,,,626.602997,673.212158,471.8648835,525.4158325,,,,,,,,,,,,,,,,
47321,,,,,,,,,626.89386,673.262695,473.505066,526.779907,,,,,,,,,,,,,,,,
47322,,,,,,,,,627.1141055,673.381561,473.532852,526.691223,,,,,,,,,,,,,,,,
47323,,,,,,,,,627.334351,673.500427,473.560638,526.602539,,,,,,,,,,,,,,,,
47324,,,,,,,,,627.6671755,673.7502135,472.280319,525.3012695,,,,,,,,,,,,,,,,
47325,,,,,,,,,628,674,471,524,,,,,,,,,,,,,,,,
47326,,,,,,,,,628.3419495,674.6347045,469.825714,523.1629945,,,,,,,,,,,,,,,,
47327,,,,,,,,,628.683899,675.269409,468.651428,522.325989,,,,,,,,,,,,,,,,
47328,,,,,,,,,628.885559,675.5193175,467.5890045,521.319153,,,,,,,,,,,,,,,,
47329,,,,,,,,,629.087219,675.769226,466.526581,520.312317,,,,,,,,,,,,,,,,
47330,,,,,,,,,629.2315675,675.955658,465.72258,519.5567935,,,,,,,,,,,,,,,,
47331,,,,,,,,,629.375916,676.14209,464.918579,518.80127,,,,,,,,,,,,,,,,
47332,,,,,,,,,629.406464,676.2147525,464.9271085,518.8583375,,,,,,,,,,,,,,,,
47333,,,,,,,,,629.437012,676.287415,464.935638,518.915405,,,,,,,,,,,,,,,,
47334,,,,,,,,,629.6376345,676.6794435,465.508148,519.7084655,,,,,,,,,,,,,,,,
47335,,,,,,,,,629.838257,677.071472,466.080658,520.501526,,,,,,,,,,,,,,,,
47336,,,,,,,,,630.152588,677.3268125,466.766098,521.1190185,,,,,,,,,,,,,,,,
47337,,,,,,,,,630.466919,677.582153,467.451538,521.736511,,,,,,,,,,,,,,,,
47338,,,,,,,,,630.6810915,677.6955565,467.9294435,522.098297,,,,,,,,,,,,,,,,
47339,,,,,,,,,630.895264,677.80896,468.407349,522.460083,,,,,,,,,,,,,,,,
47340,,,,,,,,,631.447632,678.40448,468.7036745,522.7300415,,,,,,,,,,,,,,,,
47341,,,,,,,,,632,679,469,523,,,,,,,,,,,,,,,,
47342,,,,,,,,,632.247864,679.0117495,469.509918,523.2386475,,,,,,,,,,,,,,,,
47343,,,,,,,,,632.495728,679.023499,470.019836,523.477295,,,,,,,,,,,,,,,,
47344,,,,,,,,,632.6461185,679.267029,470.5274655,524.0919495,,,,,,,,,,,,,,,,
47345,,,,,,,,,632.796509,679.510559,471.035095,524.706604,,,,,,,,,,,,,,,,
47346,,,,,,,,,633.208374,679.753418,471.89299,525.3703005,,,,,,,,,,,,,,,,
47347,,,,,,,,,633.620239,679.996277,472.750885,526.033997,,,,,,,,,,,,,,,,
47348,,,,,,,,,633.3101195,679.4981385,473.3754425,526.5169985,,,,,,,,,,,,,,,,
47349,,,,,,,,,633,679,474,527,,,,,,,,,,,,,,,,
47350,,,,,,,,,633.2534485,679.080139,474.231415,527.0317385,,,,,,,,,,,,,,,,
47351,,,,,,,,,633.506897,679.160278,474.46283,527.063477,,,,,,,,,,,,,,,,
47352,,,,,,,,,633.7507935,679.383972,474.4269565,527.0043335,,,,,,,,,,,,,,,,
47353,,,,,,,,,633.99469,679.607666,474.391083,526.94519,,,,,,,,,,,,,,,,
47354,,,,,,,,,634.4176025,679.7820435,474.344696,526.6124265,,,,,,,,,,,,,,,,
47355,,,,,,,,,634.840515,679.956421,474.298309,526.279663,,,,,,,,,,,,,,,,
47356,,,,,,,,,634.9230955,680.1389465,473.9449765,526.041504,,,,,,,,,,,,,,,,
47357,,,,,,,,,635.005676,680.321472,473.591644,525.803345,,,,,,,,,,,,,,,,
47358,,,,,,,,,634.9999085,680.296356,473.3505095,525.539917,,,,,,,,,,,,,,,,
47359,,,,,,,,,634.994141,680.27124,473.109375,525.276489,,,,,,,,,,,,,,,,
47360,,,,,,,,,635.391449,680.270752,473.686447,525.395233,,,,,,,,,,,,,,,,
47361,,,,,,,,,635.788757,680.270264,474.263519,525.513977,,,,,,,,,,,,,,,,
47362,,,,,,,,,635.8943785,681.135132,474.6317595,526.7569885,,,,,,,,,,,,,,,,
47363,,,,,,,,,636,682,475,528,,,,,,,,,,,,,,,,
47364,,,,,,,,,636.3506775,682.273529,476.3601685,529.2713015,,,,,,,,,,,,,,,,
47365,,,,,,,,,636.701355,682.547058,477.720337,530.542603,,,,,,,,,,,,,,,,
47366,,,,,,,,,636.8506775,682.773529,478.8601685,531.7713015,,,,,,,,,,,,,,,,
47367,,,,,,,,,637,683,480,533,,,,,,,,,,,,,,,,
47368,,,,,,,,,637.301178,682.991089,480.5294645,533.17218,,,,,,,,,,,,,,,,
47369,,,,,,,,,637.602356,682.982178,481.058929,533.34436,,,,,,,,,,,,,,,,
47370,,,,,,,,,637.8971865,683.049744,480.8583525,532.881958,,,,,,,,,,,,,,,,
47371,,,,,,,,,638.192017,683.11731,480.657776,532.419556,,,,,,,,,,,,,,,,
47372,,,,,,,,,639.0960085,684.058655,479.828888,531.709778,,,,,,,,,,,,,,,,
47373,,,,,,,,,640,685,479,531,,,,,,,,,,,,,,,,
47374,,,,,,,,,640,685.5,477,529.5,,,,,,,,,,,,,,,,
47375,,,,,,,,,640,686,475,528,,,,,,,,,,,,,,,,
47376,,,,,,,,,640.226288,686.2124025,473.6769105,526.660919,,,,,,,,,,,,,,,,
47377,,,,,,,,,640.452576,686.424805,472.353821,525.321838,,,,,,,,,,,,,,,,
47378,,,,,,,,,640.612183,686.5667725,471.8844605,524.832153,,,,,,,,,,,,,,,,
47379,,,,,,,,,640.77179,686.70874,471.4151,524.342468,,,,,,,,,,,,,,,,
47380,,,,,,,,,640.95694,686.8912045,472.0143125,524.9385985,,,,,,,,,,,,,,,,
47381,,,,,,,,,641.14209,687.073669,472.613525,525.534729,,,,,,,,,,,,,,,,
47382,,,,,,,,,641.571045,687.5368345,473.8067625,526.7673645,,,,,,,,,,,,,,,,
47383,,,,,,,,,642,688,475,528,,,,,,,,,,,,,,,,
47384,,,,,,,,,642.1316225,688.0974425,476.1169585,529.0775755,,,,,,,,,,,,,,,,
47385,,,,,,,,,642.263245,688.194885,477.233917,530.155151,,,,,,,,,,,,,,,,
47386,,,,,,,,,642.1316225,688.0974425,477.6169585,530.5775755,,,,,,,,,,,,,,,,
47387,,,,,,,,,642,688,478,531,,,,,,,,,,,,,,,,
47388,,,,,,,,,642.25,688.25,477.5,530.5,,,,,,,,,,,,,,,,
47389,,,,,,,,,642.5,688.5,477,530,,,,,,,,,,,,,,,,
47390,,,,,,,,,642.75,688.75,476.5,529.5,,,,,,,,,,,,,,,,
47391,,,,,,,,,643,689,476,529,,,,,,,,,,,,,,,,
47392,,,,,,,,,643.1074525,689.0820315,474.951874,527.922577,,,,,,,,,,,,,,,,
47393,,,,,,,,,643.214905,689.164063,473.903748,526.845154,,,,,,,,,,,,,,,,
47394,,,,,,,,,643.3670655,689.371613,473.110123,526.115326,,,,,,,,,,,,,,,,
47395,,,,,,,,,643.519226,689.579163,472.316498,525.385498,,,,,,,,,,,,,,,,
47396,,,,,,,,,643.7453615,689.677338,472.3599245,525.281494,,,,,,,,,,,,,,,,
47397,,,,,,,,,643.971497,689.775513,472.403351,525.17749,,,,,,,,,,,,,,,,
47398,,,,,,,,,644.1069645,689.9229435,472.9677735,525.7557065,,,,,,,,,,,,,,,,
47399,,,,,,,,,644.242432,690.070374,473.532196,526.333923,,,,,,,,,,,,,,,,
47400,,,,,,,,,644.121216,690.035187,474.766098,527.6669615,,,,,,,,,,,,,,,,
47401,,,,,,,,,644,690,476,529,,,,,,,,,,,,,,,,
47402,,,,,,,,,644,689.875,476.75,529.75,,,,,,,,,,,,,,,,
47403,,,,,,,,,644,689.75,477.5,530.5,,,,,,,,,,,,,,,,
47404,,,,,,,,,644,689.625,478.25,531.25,,,,,,,,,,,,,,,,
47405,,,,,,,,,644,689.5,479,532,,,,,,,,,,,,,,,,
47406,,,,,,,,,644,689.375,479.75,532.75,,,,,,,,,,,,,,,,
47407,,,,,,,,,644,689.25,480.5,533.5,,,,,,,,,,,,,,,,
47408,,,,,,,,,644,689.125,481.25,534.25,,,,,,,,,,,,,,,,
47409,,,,,,,,,644,689,482,535,,,,,,,,,,,,,,,,
47410,,,,,,,,,643.6877135,688.679901,481.526245,534.517029,,,,,,,,,,,,,,,,
47411,,,,,,,,,643.375427,688.359802,481.05249,534.034058,,,,,,,,,,,,,,,,
47412,,,,,,,,,643.132324,688.110077,479.6683045,532.6420595,,,,,,,,,,,,,,,,
47413,,,,,,,,,642.889221,687.860352,478.284119,531.250061,,,,,,,,,,,,,,,,
47414,,,,,,,,,642.714508,687.444336,477.0060885,529.6878355,,,,,,,,,,,,,,,,
47415,,,,,,,,,642.539795,687.02832,475.728058,528.12561,,,,,,,,,,,,,,,,
47416,,,,,,,,,642.2698975,687.51416,474.864029,528.062805,,,,,,,,,,,,,,,,
47417,,,,,,,,,642,688,474,528,,,,,,,,,,,,,,,,
47418,,,,,,,,,641.5833333,687.6666667,474.6666667,528.6666667,,,,,,,,,,,,,,,,
47419,,,,,,,,,641.1666667,687.3333333,475.3333333,529.3333333,,,,,,,,,,,,,,,,
47420,,,,,,,,,640.75,687,476,530,,,,,,,,,,,,,,,,
47421,,,,,,,,,640.3333333,686.6666667,476.6666667,530.6666667,,,,,,,,,,,,,,,,
47422,,,,,,,,,639.9166667,686.3333333,477.3333333,531.3333333,,,,,,,,,,,,,,,,
47423,,,,,,,,,639.5,686,478,532,,,,,,,,,,,,,,,,
47424,,,,,,,,,639.0833333,685.6666667,478.6666667,532.6666667,,,,,,,,,,,,,,,,
47425,,,,,,,,,638.6666667,685.3333333,479.3333333,533.3333333,,,,,,,,,,,,,,,,
47426,,,,,,,,,638.25,685,480,534,,,,,,,,,,,,,,,,
47427,,,,,,,,,637.8333333,684.6666667,480.6666667,534.6666667,,,,,,,,,,,,,,,,
47428,,,,,,,,,637.4166667,684.3333333,481.3333333,535.3333333,,,,,,,,,,,,,,,,
47429,,,,,,,,,637,684,482,536,,,,,,,,,,,,,,,,
47430,,,,,,,,,636.5,683.5,481.5,535.5,,,,,,,,,,,,,,,,
47431,,,,,,,,,636,683,481,535,,,,,,,,,,,,,,,,
47432,,,,,,,,,635.7142857,682.6428571,480.5714286,534.6428571,,,,,,,,,,,,,,,,
47433,,,,,,,,,635.4285714,682.2857143,480.1428571,534.2857143,,,,,,,,,,,,,,,,
47434,,,,,,,,,635.1428571,681.9285714,479.7142857,533.9285714,,,,,,,,,,,,,,,,
47435,,,,,,,,,634.8571429,681.5714286,479.2857143,533.5714286,,,,,,,,,,,,,,,,
47436,,,,,,,,,634.5714286,681.2142857,478.8571429,533.2142857,,,,,,,,,,,,,,,,
47437,,,,,,,,,634.2857143,680.8571429,478.4285714,532.8571429,,,,,,,,,,,,,,,,
47438,,,,,,,,,634,680.5,478,532.5,,,,,,,,,,,,,,,,
47439,,,,,,,,,633.7142857,680.1428571,477.5714286,532.1428571,,,,,,,,,,,,,,,,
47440,,,,,,,,,633.4285714,679.7857143,477.1428571,531.7857143,,,,,,,,,,,,,,,,
47441,,,,,,,,,633.1428571,679.4285714,476.7142857,531.4285714,,,,,,,,,,,,,,,,
47442,,,,,,,,,632.8571429,679.0714286,476.2857143,531.0714286,,,,,,,,,,,,,,,,
47443,,,,,,,,,632.5714286,678.7142857,475.8571429,530.7142857,,,,,,,,,,,,,,,,
47444,,,,,,,,,632.2857143,678.3571429,475.4285714,530.3571429,,,,,,,,,,,,,,,,
47445,,,,,,,,,632,678,475,530,,,,,,,,,,,,,,,,
47446,,,,,,,,,631.8392945,677.6595765,475.00383,529.788971,,,,,,,,,,,,,,,,
47447,,,,,,,,,631.678589,677.319153,475.00766,529.577942,,,,,,,,,,,,,,,,
47448,,,,,,,,,631.5621645,677.1595765,475.0824435,529.6011355,,,,,,,,,,,,,,,,
47449,,,,,,,,,631.44574,677,475.157227,529.624329,,,,,,,,,,,,,,,,
47450,,,,,,,,,631.541748,676.9430845,475.448807,529.733063,,,,,,,,,,,,,,,,
47451,,,,,,,,,631.637756,676.886169,475.740387,529.841797,,,,,,,,,,,,,,,,
47452,,,,,,,,,631.318878,676.4430845,475.8701935,529.9208985,,,,,,,,,,,,,,,,
47453,,,,,,,,,631,676,476,530,,,,,,,,,,,,,,,,
47454,,,,,,,,,631,676,476,530,,,,,,,,,,,,,,,,
47455,,,,,,,,,631,676,476,530,,,,,,,,,,,,,,,,
47456,,,,,,,,,631.1428571,676.2142857,475.9285714,530,,,,,,,,,,,,,,,,
47457,,,,,,,,,631.2857143,676.4285714,475.8571429,530,,,,,,,,,,,,,,,,
47458,,,,,,,,,631.4285714,676.6428571,475.7857143,530,,,,,,,,,,,,,,,,
47459,,,,,,,,,631.5714286,676.8571429,475.7142857,530,,,,,,,,,,,,,,,,
47460,,,,,,,,,631.7142857,677.0714286,475.6428571,530,,,,,,,,,,,,,,,,
47461,,,,,,,,,631.8571429,677.2857143,475.5714286,530,,,,,,,,,,,,,,,,
47462,,,,,,,,,632,677.5,475.5,530,,,,,,,,,,,,,,,,
47463,,,,,,,,,632.1428571,677.7142857,475.4285714,530,,,,,,,,,,,,,,,,
47464,,,,,,,,,632.2857143,677.9285714,475.3571429,530,,,,,,,,,,,,,,,,
47465,,,,,,,,,632.4285714,678.1428571,475.2857143,530,,,,,,,,,,,,,,,,
47466,,,,,,,,,632.5714286,678.3571429,475.2142857,530,,,,,,,,,,,,,,,,
47467,,,,,,,,,632.7142857,678.5714286,475.1428571,530,,,,,,,,,,,,,,,,
47468,,,,,,,,,632.8571429,678.7857143,475.0714286,530,,,,,,,,,,,,,,,,
47469,,,,,,,,,633,679,475,530,,,,,,,,,,,,,,,,
47470,,,,,,,,,633.19635,679.2699585,474.48468,529.572693,,,,,,,,,,,,,,,,
47471,,,,,,,,,633.3927,679.539917,473.96936,529.145386,,,,,,,,,,,,,,,,
47472,,,,,,,,,633.569,679.7483215,473.4568325,528.6712345,,,,,,,,,,,,,,,,
47473,,,,,,,,,633.7453,679.956726,472.944305,528.197083,,,,,,,,,,,,,,,,
47474,,,,,,,,,633.9502255,680.1702575,472.8516845,528.1147465,,,,,,,,,,,,,,,,
47475,,,,,,,,,634.155151,680.383789,472.759064,528.03241,,,,,,,,,,,,,,,,
47476,,,,,,,,,634.3999935,680.681122,472.7828525,528.1189575,,,,,,,,,,,,,,,,
47477,,,,,,,,,634.644836,680.978455,472.806641,528.205505,,,,,,,,,,,,,,,,
47478,,,,,,,,,634.7862545,681.0971375,472.8250885,528.196777,,,,,,,,,,,,,,,,
47479,,,,,,,,,634.927673,681.21582,472.843536,528.188049,,,,,,,,,,,,,,,,
47480,,,,,,,,,634.9638365,681.10791,472.921768,528.0940245,,,,,,,,,,,,,,,,
47481,,,,,,,,,635,681,473,528,,,,,,,,,,,,,,,,
47482,,,,,,,,,635.11145,681.2901,473.064804,528.2783815,,,,,,,,,,,,,,,,
47483,,,,,,,,,635.2229,681.5802,473.129608,528.556763,,,,,,,,,,,,,,,,
47484,,,,,,,,,635.523895,681.913452,473.6848145,529.1505435,,,,,,,,,,,,,,,,
47485,,,,,,,,,635.82489,682.246704,474.240021,529.744324,,,,,,,,,,,,,,,,
47486,,,,,,,,,635.912445,682.623352,475.1200105,530.872162,,,,,,,,,,,,,,,,
47487,,,,,,,,,636,683,476,532,,,,,,,,,,,,,,,,
47488,,,,,,,,,636,683,476,532,,,,,,,,,,,,,,,,
