Image_Number,Ped_00_ImagePosLeft,Ped_00_ImagePosRight,Ped_00_ImagePosTop,Ped_00_ImagePosBottom,Ped_01_ImagePosLeft,Ped_01_ImagePosRight,Ped_01_ImagePosTop,Ped_01_ImagePosBottom,Ped_02_ImagePosLeft,Ped_02_ImagePosRight,Ped_02_ImagePosTop,Ped_02_ImagePosBottom,Ped_03_ImagePosLeft,Ped_03_ImagePosRight,Ped_03_ImagePosTop,Ped_03_ImagePosBottom,Ped_04_ImagePosLeft,Ped_04_ImagePosRight,Ped_04_ImagePosTop,Ped_04_ImagePosBottom,Ped_05_ImagePosLeft,Ped_05_ImagePosRight,Ped_05_ImagePosTop,Ped_05_ImagePosBottom,Ped_06_ImagePosLeft,Ped_06_ImagePosRight,Ped_06_ImagePosTop,Ped_06_ImagePosBottom,Ped_07_ImagePosLeft,Ped_07_ImagePosRight,Ped_07_ImagePosTop,Ped_07_ImagePosBottom,Ped_08_ImagePosLeft,Ped_08_ImagePosRight,Ped_08_ImagePosTop,Ped_08_ImagePosBottom,Ped_09_ImagePosLeft,Ped_09_ImagePosRight,Ped_09_ImagePosTop,Ped_09_ImagePosBottom,Ped_10_ImagePosLeft,Ped_10_ImagePosRight,Ped_10_ImagePosTop,Ped_10_ImagePosBottom,Ped_11_ImagePosLeft,Ped_11_ImagePosRight,Ped_11_ImagePosTop,Ped_11_ImagePosBottom,Ped_12_ImagePosLeft,Ped_12_ImagePosRight,Ped_12_ImagePosTop,Ped_12_ImagePosBottom,Ped_13_ImagePosLeft,Ped_13_ImagePosRight,Ped_13_ImagePosTop,Ped_13_ImagePosBottom,Ped_14_ImagePosLeft,Ped_14_ImagePosRight,Ped_14_ImagePosTop,Ped_14_ImagePosBottom,Ped_15_ImagePosLeft,Ped_15_ImagePosRight,Ped_15_ImagePosTop,Ped_15_ImagePosBottom,Ped_16_ImagePosLeft,Ped_16_ImagePosRight,Ped_16_ImagePosTop,Ped_16_ImagePosBottom,Ped_17_ImagePosLeft,Ped_17_ImagePosRight,Ped_17_ImagePosTop,Ped_17_ImagePosBottom,Ped_18_ImagePosLeft,Ped_18_ImagePosRight,Ped_18_ImagePosTop,Ped_18_ImagePosBottom,Ped_19_ImagePosLeft,Ped_19_ImagePosRight,Ped_19_ImagePosTop,Ped_19_ImagePosBottom
388285,80,176,435,723,464,504,459,579,284,316,467,575,328,360,475,567,372,400,471,559,1036,1124,403,663,988,1060,423,647,252,304,455,611,788,828,451,567,916,956,479,595,820,852,451,547,860,888,459,547,696,712,467,515,560,576,463,507,0,56,419,755,584,596,463,499,548,560,467,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388285,80,176,435,723,464,504,459,579,284,316,467,575,328,360,475,567,372,400,471,559,1036,1124,403,663,988,1060,423,647,252,304,455,611,788,828,451,567,916,956,479,595,820,852,451,547,860,888,459,547,696,712,467,515,560,576,463,507,0,56,419,755,584,596,463,499,548,560,467,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388288,64,164,427,731,468,508,459,579,280,316,463,571,328,356,471,563,372,400,467,559,1052,1140,403,667,1000,1076,423,655,252,304,455,611,796,836,451,571,924,964,479,599,828,860,455,551,864,896,463,551,700,716,467,515,564,580,463,507,0,44,419,763,592,604,467,499,552,568,467,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388289,56,160,423,731,468,508,459,579,280,316,463,575,324,356,471,567,372,400,467,559,1056,1144,403,667,1004,1080,427,659,252,304,451,611,796,836,451,571,928,968,483,599,828,860,455,551,868,896,463,551,700,716,467,515,564,580,463,507,0,40,419,767,592,604,467,499,552,568,467,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388290,52,156,423,735,468,508,459,579,276,316,463,575,324,356,467,567,372,400,467,559,1060,1148,403,671,1004,1084,427,659,252,304,451,611,800,840,455,571,928,968,483,603,828,860,455,551,868,900,463,551,704,716,467,515,564,580,463,507,0,36,419,771,592,604,467,499,556,568,467,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388291,40,152,403,731,468,508,459,579,372,400,467,559,0,28,415,771,1000,1088,411,675,252,304,451,611,928,968,479,599,804,840,463,563,828,864,447,551,320,356,459,571,872,900,463,547,704,720,471,515,556,572,463,507,564,580,463,507,596,608,459,495,1064,1148,407,659,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388292,36,148,399,735,468,508,459,579,372,400,467,559,0,24,415,775,1004,1092,411,675,252,304,451,611,932,972,479,599,808,840,463,563,832,864,447,551,320,356,455,571,872,904,463,551,708,720,471,515,556,572,463,507,564,580,463,507,596,608,459,495,1068,1152,407,659,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388293,28,144,399,739,468,508,459,583,372,400,467,559,0,16,415,779,1004,1096,411,679,248,304,451,611,932,976,479,603,808,844,463,563,832,868,447,551,316,356,455,571,876,904,463,551,708,724,471,515,560,572,463,507,568,580,463,507,596,608,459,495,1072,1156,407,663,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388293,28,144,399,739,468,508,459,583,372,400,467,559,0,16,415,779,1004,1096,411,679,248,304,451,611,932,976,479,603,808,844,463,563,832,868,447,551,316,356,455,571,876,904,463,551,708,724,471,515,560,572,463,507,568,580,463,507,596,608,459,495,1072,1156,407,663,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388296,8,124,395,747,468,512,459,583,372,400,467,559,0,4,411,787,1020,1108,415,679,248,300,451,615,940,980,479,607,816,848,467,567,840,876,447,555,316,356,451,571,880,912,463,551,716,732,471,515,564,580,463,507,572,588,463,507,604,616,459,495,1084,1172,407,667,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388297,0,120,399,759,468,508,459,583,1028,1116,411,683,1084,1172,407,667,248,300,451,615,940,984,483,615,816,852,459,575,320,356,467,575,836,872,451,563,372,404,467,563,884,912,463,551,572,588,463,507,712,728,467,515,560,576,463,507,600,612,459,499,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388298,0,116,399,763,468,512,459,587,1028,1120,411,683,1092,1180,407,667,244,300,451,619,940,988,483,619,816,856,459,575,316,356,467,579,836,876,451,563,372,404,467,563,884,912,463,551,572,588,463,507,712,728,467,515,560,576,463,507,600,612,459,499,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388299,0,108,399,767,468,512,459,587,1032,1124,411,683,1096,1184,403,671,244,300,451,619,944,988,483,619,820,856,459,575,316,352,467,579,840,880,451,567,372,404,467,563,888,916,463,551,572,588,463,511,716,732,467,519,564,576,463,507,600,616,459,499,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388300,0,100,399,775,468,512,459,587,1036,1128,411,683,1100,1188,403,671,244,300,455,623,944,992,479,619,820,860,459,579,316,352,467,579,844,880,447,567,372,404,467,563,888,920,463,551,572,588,463,511,716,732,467,519,564,580,463,507,604,616,459,499,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388301,0,96,395,775,468,508,463,587,1040,1132,411,691,1100,1192,399,675,240,296,451,619,948,996,479,619,820,860,455,579,316,356,463,579,840,880,447,563,372,404,467,567,892,920,463,551,716,732,467,515,576,592,463,511,564,576,463,507,604,616,459,499,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388302,0,88,395,779,468,508,463,587,1044,1136,411,691,1104,1200,395,675,240,296,451,623,948,996,479,619,824,864,455,579,316,356,463,583,844,880,447,563,372,404,467,567,892,924,459,551,720,736,467,515,576,592,463,511,564,580,463,507,604,616,459,499,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388303,0,84,395,783,468,508,463,587,1044,1140,407,695,1108,1204,395,679,236,296,451,623,952,1000,479,623,824,864,451,579,316,356,463,583,844,884,443,559,372,404,463,567,896,924,459,551,720,736,467,515,576,592,463,507,564,580,463,507,604,616,459,499,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388303,0,84,395,783,468,508,463,587,1044,1140,407,695,1108,1204,395,679,236,296,451,623,952,1000,479,623,824,864,451,579,316,356,463,583,844,884,443,559,372,404,463,567,896,924,459,551,720,736,467,515,576,592,463,507,564,580,463,507,604,616,459,499,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388306,0,64,395,803,468,508,459,583,1056,1156,403,699,1120,1220,391,687,232,292,447,623,960,1008,479,623,828,872,455,575,312,352,463,583,848,892,435,563,372,404,463,563,900,932,459,551,724,740,463,511,580,592,459,507,568,584,467,507,608,620,459,499,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388307,0,52,395,807,464,508,455,583,1064,1160,399,691,1124,1224,391,691,228,288,447,627,960,1008,475,619,832,872,451,575,316,356,463,579,852,888,447,559,372,404,463,563,900,932,455,551,724,740,463,511,580,592,467,511,568,584,467,507,608,624,459,499,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388308,0,44,395,815,464,508,455,583,1064,1164,399,695,1128,1228,391,695,228,288,447,627,964,1012,475,619,832,876,451,575,316,352,463,579,852,888,447,559,368,404,459,563,904,932,455,551,724,740,463,511,580,592,467,511,568,584,467,511,608,624,459,499,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388309,0,36,395,823,464,508,455,583,1068,1168,399,699,1132,1236,391,699,224,288,447,627,964,1012,475,619,836,876,451,575,312,352,463,579,856,892,447,559,368,404,459,563,904,936,455,551,724,740,463,511,580,596,467,511,568,584,467,511,612,624,459,499,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388310,0,28,395,827,464,508,455,587,1072,1172,399,703,1136,1240,391,703,224,284,443,627,968,1016,475,619,836,880,451,579,312,352,463,583,856,896,447,559,368,404,459,563,904,936,459,551,728,744,463,511,580,596,467,511,568,584,467,511,612,624,459,499,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388311,1080,1176,395,683,840,884,443,579,972,1016,475,615,460,504,451,587,1144,1248,383,703,224,280,443,623,908,940,459,547,316,352,463,575,368,400,463,563,728,744,463,511,584,596,459,503,612,624,455,491,572,584,459,503,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388311,1080,1176,395,683,840,884,443,579,972,1016,475,615,460,504,451,587,1144,1248,383,703,224,280,443,623,908,940,459,547,316,352,463,575,368,400,463,563,728,744,463,511,584,596,459,503,612,624,455,491,572,584,459,503,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388314,1096,1192,399,695,848,892,447,579,976,1028,475,627,460,508,455,587,1156,1268,387,719,220,280,443,627,916,944,467,551,316,352,463,575,368,404,463,567,732,748,463,515,588,604,459,503,620,632,451,491,576,592,455,503,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388315,1100,1200,399,703,852,892,447,579,980,1032,479,627,464,508,455,591,1164,1276,387,723,216,280,443,631,920,948,467,551,316,352,463,579,368,404,463,567,732,748,463,515,588,604,459,503,620,632,451,491,576,592,455,503,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388316,1104,1204,399,707,852,896,451,583,984,1032,479,631,464,508,455,591,1168,1280,391,723,216,280,443,631,920,948,467,551,312,352,463,579,368,404,467,567,732,748,463,519,588,604,455,499,620,632,451,491,576,592,455,499,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388317,1120,1220,403,703,464,508,459,591,1180,1280,387,711,216,276,451,631,868,904,459,567,368,404,463,567,320,352,467,571,924,952,471,555,732,752,459,519,584,600,459,503,572,588,459,507,616,628,455,495,1032,1088,447,619,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388318,1124,1224,403,707,460,508,459,595,1184,1280,387,715,216,276,451,635,868,904,459,567,368,404,467,571,316,352,467,575,924,952,471,555,732,752,459,519,584,596,459,503,572,584,459,507,612,624,455,495,1032,1092,447,619,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388319,1128,1232,403,711,460,508,459,595,1188,1280,387,719,212,272,455,635,868,908,459,571,368,404,467,571,316,352,471,575,924,956,471,559,732,752,463,523,580,596,455,503,572,584,459,507,612,624,455,495,1036,1092,447,619,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388320,1132,1236,399,711,460,508,459,599,1196,1280,387,723,212,272,455,639,872,908,463,571,368,404,467,571,316,352,471,579,928,956,475,559,736,756,463,523,584,600,455,503,572,588,459,507,612,628,455,495,1040,1096,447,619,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388321,1132,1236,411,723,460,508,463,599,1200,1280,391,731,208,268,455,639,1040,1096,451,619,872,908,463,575,368,404,467,579,316,348,471,575,932,956,479,555,732,752,471,519,576,592,467,515,588,604,471,515,616,632,463,503,1092,1152,447,623,996,1044,487,631,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388321,1132,1236,411,723,460,508,463,599,1200,1280,391,731,208,268,455,639,1040,1096,451,619,872,908,463,575,368,404,467,579,316,348,471,575,932,956,479,555,732,752,471,519,576,592,467,515,588,604,471,515,616,632,463,503,1092,1152,447,623,996,1044,487,631,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388324,1144,1256,399,727,460,508,463,603,1224,1280,391,739,204,264,455,639,1048,1104,447,619,876,916,459,571,368,404,467,579,312,348,475,579,936,964,479,555,736,752,471,519,580,596,467,515,592,608,471,519,624,636,467,507,1100,1160,439,623,1004,1052,483,627,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388325,1148,1260,399,731,460,508,463,603,1228,1280,391,739,200,264,455,643,1052,1108,447,619,880,916,459,571,368,404,467,579,312,348,475,579,940,964,475,551,736,756,467,519,580,596,467,515,592,608,475,519,624,636,467,507,1100,1164,439,623,1004,1056,483,627,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388326,1152,1264,395,735,460,508,459,599,1236,1280,387,743,200,260,455,639,1052,1112,447,619,884,920,459,571,364,404,467,579,312,348,471,579,944,968,475,551,740,756,467,519,580,596,467,515,596,612,475,519,628,640,471,507,1104,1168,435,623,1008,1056,479,631,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388327,1156,1268,399,739,460,508,459,599,200,260,455,639,1108,1172,431,623,1060,1116,443,615,1012,1060,479,627,880,924,451,583,364,404,467,587,312,348,471,575,940,972,463,559,744,756,479,519,592,608,475,523,584,600,475,523,624,640,471,511,1244,1280,387,747,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388328,1160,1276,395,743,460,508,459,599,196,256,451,639,1112,1176,427,623,1060,1120,443,615,1012,1064,479,631,884,928,447,583,364,404,463,587,312,348,471,575,940,976,463,563,740,756,479,523,592,604,479,523,580,596,475,523,624,636,471,511,1248,1280,387,751,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388329,1164,1280,395,747,460,508,459,599,192,256,451,639,1116,1180,427,623,1064,1120,443,615,1016,1064,479,631,884,932,447,583,364,404,463,583,312,344,471,575,944,980,459,563,740,756,479,523,592,608,479,527,580,596,479,523,624,636,475,515,1256,1280,387,751,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388330,1168,1280,395,751,460,508,455,599,192,252,451,639,1120,1184,427,623,1068,1124,443,615,1016,1068,475,631,888,932,447,583,364,404,463,583,308,344,467,571,944,980,455,563,744,756,483,523,592,608,479,527,580,596,479,523,624,636,475,515,1264,1280,383,755,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388331,1184,1280,407,735,460,508,459,599,188,256,443,639,1124,1184,431,615,1068,1128,443,619,1016,1068,475,631,884,932,443,587,368,408,459,579,308,344,467,571,940,976,459,559,740,756,463,515,592,608,463,511,584,596,463,507,620,636,459,499,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388331,1184,1280,407,735,460,508,459,599,188,256,443,639,1124,1184,431,615,1068,1128,443,619,1016,1068,475,631,884,932,443,587,368,408,459,579,308,344,467,571,940,976,459,559,740,756,463,515,592,608,463,511,584,596,463,507,620,636,459,499,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388334,1208,1280,407,747,460,508,455,599,184,248,439,639,1136,1196,431,623,1080,1140,443,623,1024,1080,479,639,892,940,443,595,368,412,455,579,308,344,463,567,952,984,455,559,744,760,463,515,596,612,459,507,584,600,459,507,628,640,455,495,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388335,1212,1280,411,751,460,508,455,599,180,248,435,639,1140,1204,435,627,1084,1144,443,627,1028,1080,479,643,896,944,443,595,368,412,455,579,308,340,459,567,952,988,455,559,744,764,463,515,596,612,459,507,584,600,459,507,628,644,455,495,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388336,1216,1280,411,755,460,508,455,599,180,248,435,639,1140,1208,435,631,1088,1148,447,627,1028,1084,479,643,896,948,443,595,368,412,455,583,304,340,459,567,952,988,455,559,744,764,463,515,596,612,459,507,584,600,459,507,628,640,455,495,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388337,1228,1280,403,759,1032,1088,479,643,460,508,451,599,900,952,447,607,176,244,435,643,1092,1152,443,631,1148,1212,439,623,368,408,451,579,956,988,459,559,304,340,459,575,596,612,459,511,628,644,451,491,584,600,455,503,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388338,1232,1280,403,763,1032,1088,479,647,460,508,451,599,900,956,447,607,172,244,435,643,1092,1156,443,631,1152,1216,439,627,368,408,451,579,956,988,459,559,304,340,459,575,596,612,459,511,628,640,451,487,584,600,455,503,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388339,1240,1280,403,767,1036,1092,479,647,456,508,451,603,904,956,447,607,172,240,435,643,1096,1160,443,631,1152,1220,435,631,364,408,451,579,956,992,459,559,300,340,463,575,596,612,463,511,628,640,447,487,584,600,451,499,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388340,1244,1280,403,771,1036,1092,475,647,456,508,451,603,904,956,447,607,168,236,435,647,1100,1160,443,631,1156,1224,435,631,364,408,451,583,960,992,459,559,300,340,463,575,596,612,463,511,628,640,447,487,584,600,451,499,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388341,1252,1280,399,771,168,236,439,647,1160,1224,431,627,1104,1164,443,631,904,960,443,611,1044,1096,487,635,456,504,455,603,360,404,451,579,300,336,463,575,960,996,459,563,596,612,463,511,584,600,459,511,632,644,459,499,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388341,1252,1280,399,771,168,236,439,647,1160,1224,431,627,1104,1164,443,631,904,960,443,611,1044,1096,487,635,456,504,455,603,360,404,451,579,300,336,463,575,960,996,459,563,596,612,463,511,584,600,459,511,632,644,459,499,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388344,1280,1280,399,783,156,224,443,651,1168,1240,423,635,1112,1176,439,631,908,968,439,615,1052,1104,483,635,452,504,455,607,356,400,451,583,296,332,467,579,964,1000,455,559,596,612,463,511,584,600,459,507,632,644,459,495,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388345,1280,1280,399,787,152,224,443,655,1172,1244,419,635,1116,1180,439,631,908,968,439,615,1056,1108,479,635,452,504,455,607,356,400,451,583,296,332,467,579,964,1000,451,559,596,612,459,511,584,600,459,507,632,648,459,499,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388346,1280,1280,399,791,148,216,443,655,1172,1248,415,639,1116,1180,439,627,912,972,435,615,1056,1108,479,635,452,504,455,607,356,400,451,583,292,332,467,583,968,1004,451,559,596,616,459,511,584,600,459,507,632,644,459,499,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388347,1064,1112,479,623,448,500,455,607,916,980,435,627,144,212,443,651,1124,1188,435,627,1176,1252,415,639,352,396,455,579,972,1004,459,559,292,332,467,579,600,616,459,507,632,648,455,495,584,600,459,507,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388348,1064,1116,479,627,448,500,451,607,916,980,431,627,140,208,443,651,1124,1188,435,627,1180,1256,415,643,352,392,455,579,972,1008,459,559,292,328,467,583,600,616,459,507,632,644,455,495,588,600,459,507,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388349,1068,1116,479,627,448,500,451,607,916,984,431,627,136,204,443,655,1128,1192,431,627,1184,1260,411,647,352,392,455,583,976,1008,459,559,292,328,467,583,600,616,459,507,632,648,455,495,588,604,459,507,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388350,1072,1120,479,627,444,496,451,607,920,984,431,631,128,200,443,655,1132,1196,431,627,1184,1268,411,651,348,392,455,583,976,1008,459,559,288,328,467,583,600,616,459,507,632,644,455,495,584,600,459,507,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388351,1076,1128,471,631,444,496,451,607,920,992,427,647,128,200,439,647,1132,1200,435,635,348,388,459,579,980,1012,459,559,1188,1264,415,643,288,328,467,579,600,616,459,507,584,600,459,507,632,648,455,495,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
388351,1076,1128,471,631,444,496,451,607,920,992,427,647,128,200,439,647,1132,1200,435,635,348,388,459,579,980,1012,459,559,1188,1264,415,643,288,328,467,579,600,616,459,507,584,600,459,507,632,648,455,495,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
